alunos,prevalencia_nao_alfabetizado,accuracy,balanced_accuracy,brier,roc_auc,average_precision_risco,precision_risco,recall_risco,f1_risco,fracao_sinalizada,limiar_risco
390717,0.4019226191847296,0.631684825589877,0.5788804627576526,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5780371554562419,0.3096830066608082,0.40329890409709296,0.21532976553362151,0.5399999999999998
390717,0.4019226191847296,0.6324782387252155,0.5733314905142173,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5934376086200903,0.27180045594060037,0.37283753270179026,0.18408464438455455,0.5499999999999998
390717,0.4019226191847296,0.6320687351714924,0.5721996834627323,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5940940586343219,0.26698633451776005,0.36840925965792515,0.18062433935559497,0.5599999999999997
390717,0.4019226191847296,0.6306252351446188,0.5686433251680107,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5954199618830379,0.2526585921878781,0.35477366715100034,0.1705505519340085,0.5699999999999997
390717,0.4019226191847296,0.6294325560444004,0.5542714078143602,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6476486610263456,0.17109871496071014,0.27068631154766404,0.10618171208317018,0.5799999999999997
390717,0.4019226191847296,0.6283704062019313,0.5516551948923205,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6533478441127695,0.16055986449139698,0.25777232530797933,0.09877225715799415,0.5899999999999997
390717,0.4019226191847296,0.6255115595175025,0.5462712839173638,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6577483443708609,0.14230313682038742,0.23398407438237187,0.08695552023587405,0.5999999999999998
390717,0.4019226191847296,0.6236534371424842,0.542580280116514,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6632469696474662,0.12926807524293482,0.2163660102853793,0.07833547043000433,0.6099999999999998
390717,0.4019226191847296,0.6223839761259429,0.5403483848980564,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6645299885658847,0.12212967561991366,0.2063378501229162,0.0738667629000018,0.6199999999999998
390717,0.4019226191847296,0.6219667943805874,0.5393751511363168,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6677087825212017,0.11832168010290503,0.20102128027868835,0.0712229055812775,0.6299999999999997
390717,0.4019226191847296,0.6169759698195881,0.5311938643596005,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6670588235294118,0.09387536774538646,0.1645881945762485,0.056562678357993126,0.6399999999999997
390717,0.4019226191847296,0.6167430646734081,0.5306785664057876,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6689993975066043,0.09192042690304257,0.16163256165495618,0.05522411361676098,0.6499999999999997
390717,0.4019226191847296,0.6140710539853653,0.5248347419265568,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.6989240466034252,0.06990664679886396,0.12710063967119165,0.04020045198954742,0.6599999999999997
390717,0.4019226191847296,0.611516775569018,0.5206452835980976,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7055829613969149,0.05738101605980718,0.10613100601263772,0.032686061778729875,0.6699999999999997
